Palabra,Category,url_name,count,selected
geometrico,props,https://www.dati.lombardia.it/resource/rqwe-fk9d/denominazionesito,1,False
geometrico,props,https://www.dati.lombardia.it/resource/rqwe-fk9d/indirizzo,1,False
geometrico,props,https://www.dati.lombardia.it/resource/rqwe-fk9d/x_gb,1,False
geometrico,props,https://www.dati.lombardia.it/resource/rqwe-fk9d/x_wgs84,1,False
geometrico,props,https://www.dati.lombardia.it/resource/rqwe-fk9d/y_gb,1,False
geometrico,classes,https://www.dati.lombardia.it/resource/rqwe-fk9d,1,False
geometric,vocabs,http://www.socrata.com/rdf/terms,1,False
geometric,vocabs,http://www.w3.org/2000/01/rdf-schema,1,False
geometric,props,http://www.socrata.com/rdf/terms#rowID,1,False
geometric,props,http://www.w3.org/2000/01/rdf-schema#member,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/bundlenumber,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/dialogid,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/map_crc,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/map_int__approach_drivinglanes_lanenumber,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/map_int_approach_drivinglanes_laneattributes,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/map_int_approach_drivinglanes_nodelist,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/map_int_approach_id,1,False
geometric,props,https://data.transportation.gov/resource/_3trh-hz5x/map_int_approach_name,1,False
geograficos,vocabs,http://www.w3.org/1999/02/22-rdf-syntax-ns,4,False
geograficos,vocabs,http://purl.org/dc/terms/,3,False
geograficos,vocabs,http://www.w3.org/2000/01/rdf-schema,3,False
geograficos,vocabs,http://purl.org/dc/elements/1.1/,2,False
geograficos,vocabs,http://www.socrata.com/rdf/terms,2,False
geograficos,vocabs,http://www.w3.org/2003/01/geo/wgs84_pos,2,False
geograficos,vocabs,http://comsode.eu/ontology/,1,False
geograficos,vocabs,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/,1,False
geograficos,vocabs,http://datos.santander.es,1,False
geograficos,vocabs,http://datos.santander.es/def/callejero,1,False
geograficos,props,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,3,False
geograficos,props,http://purl.org/dc/elements/1.1/identifier,2,False
geograficos,props,http://purl.org/dc/elements/1.1/modified,2,False
geograficos,props,http://purl.org/dc/terms/spatial,2,False
geograficos,props,http://www.socrata.com/rdf/terms#rowID,2,False
geograficos,props,http://www.w3.org/2000/01/rdf-schema#member,2,False
geograficos,props,http://comsode.eu/ontology/dataset,1,False
geograficos,props,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/categoria,1,False
geograficos,props,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/data-pubblicazione-guce-guue,1,False
geograficos,props,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/regolamento-cee-ce-ue,1,False
geograficos,classes,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,2,False
geograficos,classes,http://rdfs.org/ns/void#Dataset,1,False
geograficos,classes,http://w3id.org/food/ontology/disciplinare-upper/IndicazioneGeograficaProtetta,1,False
geograficos,classes,http://w3id.org/food/ontology/disciplinare-upper/Prodotto,1,False
geograficos,classes,http://w3id.org/food/ontology/disciplinare-upper/Tipologia,1,False
geograficos,classes,http://www.w3.org/ns/dcat#Dataset,1,False
geograficos,classes,http://www.w3.org/ns/dcat#Distribution,1,False
geograficos,classes,https://www.dati.lombardia.it/resource/evbm-xuia,1,False
geograficos,classes,https://www.dati.lombardia.it/resource/ue64-ev9q,1,False
geografico,vocabs,http://www.w3.org/1999/02/22-rdf-syntax-ns,4,False
geografico,vocabs,http://purl.org/dc/terms/,3,False
geografico,vocabs,http://www.w3.org/2000/01/rdf-schema,3,False
geografico,vocabs,http://purl.org/dc/elements/1.1/,2,False
geografico,vocabs,http://www.socrata.com/rdf/terms,2,False
geografico,vocabs,http://www.w3.org/2003/01/geo/wgs84_pos,2,False
geografico,vocabs,http://comsode.eu/ontology/,1,False
geografico,vocabs,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/,1,False
geografico,vocabs,http://datos.santander.es,1,False
geografico,vocabs,http://datos.santander.es/def/callejero,1,False
geografico,props,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,3,False
geografico,props,http://purl.org/dc/elements/1.1/identifier,2,False
geografico,props,http://purl.org/dc/elements/1.1/modified,2,False
geografico,props,http://purl.org/dc/terms/spatial,2,False
geografico,props,http://www.socrata.com/rdf/terms#rowID,2,False
geografico,props,http://www.w3.org/2000/01/rdf-schema#member,2,False
geografico,props,http://comsode.eu/ontology/dataset,1,False
geografico,props,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/categoria,1,False
geografico,props,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/data-pubblicazione-guce-guue,1,False
geografico,props,http://dati.umbria.it/ru/prodotti-agroalimentari-DOP-IGP/regolamento-cee-ce-ue,1,False
geografico,classes,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,2,False
geografico,classes,http://rdfs.org/ns/void#Dataset,1,False
geografico,classes,http://w3id.org/food/ontology/disciplinare-upper/IndicazioneGeograficaProtetta,1,False
geografico,classes,http://w3id.org/food/ontology/disciplinare-upper/Prodotto,1,False
geografico,classes,http://w3id.org/food/ontology/disciplinare-upper/Tipologia,1,False
geografico,classes,http://www.w3.org/ns/dcat#Dataset,1,False
geografico,classes,http://www.w3.org/ns/dcat#Distribution,1,False
geografico,classes,https://www.dati.lombardia.it/resource/evbm-xuia,1,False
geografico,classes,https://www.dati.lombardia.it/resource/ue64-ev9q,1,False
